Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID
2013,14382,7021,16381
2013,14382,7021,16382
2013,14382,7021,16383
2013,14382,7021,16384
2013,14382,7021,16385
2013,14382,7021,16386
2013,14382,7021,17424
2013,14382,7021,17425
2013,14382,7021,18301
2013,14382,7021,18302
2013,14383,7021,12625
2013,14383,7021,12827
2013,14383,7021,13626
2013,14383,7021,14205
2013,14383,7021,16382
2013,14383,7021,16383
2013,14383,7021,16384
2013,14383,7021,16385
2013,14383,7021,16386
2013,14383,7021,17424
2013,14383,7021,17425
2013,14383,7021,18301
2013,14383,7021,18302
2013,14401,7586,12268
2013,14401,7586,12780
2013,14401,7586,12783
2013,14401,7586,12784
2013,14401,7586,12787
2013,14401,7586,12791
2013,14401,7586,13547
2013,14401,7586,14211
2013,14401,7586,14327
2013,14401,7586,16947
2013,14401,7586,17022
2013,14401,7586,17662
2013,14401,7586,18421
2013,14401,7586,18445
2013,14401,7586,18801
2013,14421,4208,19141
2013,14442,7826,11874
2013,14442,7826,17282
2013,14442,7826,17283
2013,14442,7826,17285
2013,14442,7826,17286
2013,14442,7826,17287
2013,14442,7826,17288
2013,14442,7826,17289
2013,14442,7826,17290
2013,14442,7826,17291
2013,14442,7826,17292
2013,14442,7826,19161
2013,14442,7826,19162
2013,14442,7826,19163
2013,14442,7826,19164
2013,14443,7826,11874
2013,14443,7826,17282
2013,14443,7826,17283
2013,14443,7826,17285
2013,14443,7826,17286
2013,14443,7826,17287
2013,14443,7826,17288
2013,14443,7826,17289
2013,14443,7826,17290
2013,14443,7826,17291
2013,14443,7826,17292
2013,14443,7826,19161
2013,14443,7826,19162
2013,14443,7826,19163
2013,14443,7826,19164
2013,14444,7826,11874
2013,14444,7826,17282
2013,14444,7826,17283
2013,14444,7826,17285
2013,14444,7826,17286
2013,14444,7826,17287
2013,14444,7826,17288
2013,14444,7826,17289
2013,14444,7826,17290
2013,14444,7826,17291
2013,14444,7826,17292
2013,14444,7826,19161
2013,14444,7826,19162
2013,14444,7826,19163
2013,14444,7826,19164
2013,14445,7829,11687
2013,14445,7829,12072
2013,14445,7829,12212
2013,14445,7829,12299
2013,14445,7829,12300
2013,14445,7829,12303
2013,14445,7829,12305
2013,14445,7829,12310
2013,14445,7829,12311
2013,14445,7829,12312
2013,14445,7829,12326
2013,14445,7829,12336
2013,14445,7829,12478
2013,14445,7829,13417
2013,14445,7829,13633
2013,14445,7829,13640
2013,14445,7829,13643
2013,14445,7829,14803
2013,14445,7829,15253
2013,14445,7829,15784
2013,14445,7829,15785
2013,14445,7829,15786
2013,14445,7829,16061
2013,14445,7829,16206
2013,14445,7829,16880
2013,14445,7829,16883
2013,14445,7829,17235
2013,14445,7829,17236
2013,14445,7829,17237
2013,14445,7829,17238
2013,14445,7829,17243
2013,14445,7829,17921
2013,14445,7829,17923
2013,14445,7829,17924
2013,14445,7829,17925
2013,14445,7829,17926
2013,14445,7829,18010
2013,14445,7829,18042
2013,14445,7829,18044
2013,14445,7829,19165
2013,14445,7829,19166
2013,14445,7829,19167
2013,14445,7829,19168
2013,14445,7829,19169
2013,14446,7829,11687
2013,14446,7829,12072
2013,14446,7829,12212
2013,14446,7829,12299
2013,14446,7829,12300
2013,14446,7829,12303
2013,14446,7829,12305
2013,14446,7829,12310
2013,14446,7829,12311
2013,14446,7829,12312
2013,14446,7829,12326
2013,14446,7829,12336
2013,14446,7829,12478
2013,14446,7829,13417
2013,14446,7829,13633
2013,14446,7829,13640
2013,14446,7829,13643
2013,14446,7829,14803
2013,14446,7829,15253
2013,14446,7829,15784
2013,14446,7829,15785
2013,14446,7829,15786
2013,14446,7829,16061
2013,14446,7829,16206
2013,14446,7829,16880
2013,14446,7829,16883
2013,14446,7829,17235
2013,14446,7829,17236
2013,14446,7829,17237
2013,14446,7829,17238
2013,14446,7829,17243
2013,14446,7829,17921
2013,14446,7829,17923
2013,14446,7829,17924
2013,14446,7829,17925
2013,14446,7829,17926
2013,14446,7829,18010
2013,14446,7829,18042
2013,14446,7829,18044
2013,14446,7829,19165
2013,14446,7829,19166
2013,14446,7829,19167
2013,14446,7829,19168
2013,14446,7829,19169
2013,14447,7829,11687
2013,14447,7829,12072
2013,14447,7829,12212
2013,14447,7829,12299
2013,14447,7829,12300
2013,14447,7829,12303
2013,14447,7829,12305
2013,14447,7829,12310
2013,14447,7829,12326
2013,14447,7829,12336
2013,14447,7829,12478
2013,14447,7829,13417
2013,14447,7829,13633
2013,14447,7829,13640
2013,14447,7829,13643
2013,14447,7829,14803
2013,14447,7829,15253
2013,14447,7829,15784
2013,14447,7829,16061
2013,14447,7829,16206
2013,14447,7829,16880
2013,14447,7829,16883
2013,14447,7829,17235
2013,14447,7829,17236
2013,14447,7829,17237
2013,14447,7829,17238
2013,14447,7829,17243
2013,14447,7829,17921
2013,14447,7829,17923
2013,14447,7829,17924
2013,14447,7829,17926
2013,14447,7829,18042
2013,14447,7829,18044
2013,14447,7829,19165
2013,14447,7829,19166
2013,14447,7829,19167
2013,14447,7829,19168
2013,14447,7829,19169
2013,14447,7829,19170
2013,14448,7555,12072
2013,14448,7555,12305
2013,14448,7555,12478
2013,14448,7555,14803
2013,14448,7555,15784
2013,14448,7555,16061
2013,14448,7555,17235
2013,14448,7555,17236
2013,14448,7555,17237
2013,14448,7555,17238
2013,14448,7555,18042
2013,14449,7555,12212
2013,14449,7555,12310
2013,14449,7555,12312
2013,14449,7555,13640
2013,14449,7555,15785
2013,14449,7555,15786
2013,14449,7555,16879
2013,14449,7555,16883
2013,14449,7555,17243
2013,14449,7555,17921
2013,14449,7555,17922
2013,14449,7555,17923
2013,14449,7555,17924
2013,14450,7555,12212
2013,14450,7555,12310
2013,14450,7555,13640
2013,14450,7555,16883
2013,14450,7555,17243
2013,14450,7555,17921
2013,14450,7555,17922
2013,14450,7555,17923
2013,14450,7555,17924
2013,14450,7555,19171
2013,14461,7923,17362
2013,14461,7923,19181
2013,14462,4521,13155
2013,14462,4521,13425
2013,14462,4521,13926
2013,14462,4521,19182
2013,14463,4521,11936
2013,14463,4521,12031
2013,14463,4521,12673
2013,14463,4521,12681
2013,14463,4521,13154
2013,14463,4521,13155
2013,14463,4521,13425
2013,14463,4521,13926
2013,14463,4521,14079
2013,14463,4521,15468
2013,14463,4521,15469
2013,14463,4521,15470
2013,14463,4521,15861
2013,14463,4521,15862
2013,14463,4521,16201
2013,14463,4521,16202
2013,14463,4521,16203
2013,14463,4521,16207
2013,14463,4521,16642
2013,14463,4521,17741
2013,14463,4521,18081
2013,14463,4521,18723
2013,14463,4521,19183
2013,14463,4521,19184
2013,14463,4521,19185
2013,14463,4521,19186
2013,14464,4521,11936
2013,14464,4521,12031
2013,14464,4521,12681
2013,14464,4521,13154
2013,14464,4521,13155
2013,14464,4521,13425
2013,14464,4521,13926
2013,14464,4521,14079
2013,14464,4521,15468
2013,14464,4521,15469
2013,14464,4521,15862
2013,14464,4521,16207
2013,14464,4521,16642
2013,14464,4521,17741
2013,14464,4521,18723
2013,14464,4521,19183
2013,14464,4521,19184
2013,14464,4521,19185
2013,14464,4521,19187
2013,14485,9041,19201
2013,14501,4122,11687
2013,14501,4122,11688
2013,14501,4122,11842
2013,14501,4122,11946
2013,14501,4122,11956
2013,14501,4122,12223
2013,14501,4122,12291
2013,14501,4122,12478
2013,14501,4122,16344
2013,14501,4122,17104
2013,14501,4122,17105
2013,14501,4122,17106
2013,14501,4122,17107
2013,14501,4122,17108
2013,14501,4122,17109
2013,14501,4122,17121
2013,14501,4122,17122
2013,14501,4122,17123
2013,14501,4122,17124
2013,14501,4122,17125
2013,14501,4122,17126
2013,14501,4122,19221
2013,14502,4673,11687
2013,14502,4673,12727
2013,14502,4673,17941
2013,14502,4673,19222
2013,14503,4188,11829
2013,14503,4188,11833
2013,14503,4188,11834
2013,14503,4188,11840
2013,14503,4188,11842
2013,14503,4188,12122
2013,14503,4188,12564
2013,14503,4188,13362
2013,14503,4188,13478
2013,14503,4188,17106
2013,14503,4188,17107
2013,14503,4188,17108
2013,14503,4188,17109
2013,14503,4188,17110
2013,14503,4188,19223
2013,14503,4188,19224
2013,14504,4122,11687
2013,14504,4122,11688
2013,14504,4122,11842
2013,14504,4122,11946
2013,14504,4122,11956
2013,14504,4122,12223
2013,14504,4122,12291
2013,14504,4122,12478
2013,14504,4122,16344
2013,14504,4122,17104
2013,14504,4122,17106
2013,14504,4122,17107
2013,14504,4122,17108
2013,14504,4122,17109
2013,14504,4122,17121
2013,14504,4122,17122
2013,14504,4122,17123
2013,14504,4122,17124
2013,14504,4122,17125
2013,14504,4122,17126
2013,14504,4122,19221
2013,14504,4122,19225
2013,14505,9061,17362
2013,14521,7825,17227
2013,14521,7825,18481
2013,14521,7825,18482
2013,14521,7825,18484
2013,14521,7825,19241
2013,14521,7825,19242
2013,14561,4722,12565
2013,14561,4722,12605
2013,14561,4722,12606
2013,14561,4722,12807
2013,14561,4722,13135
2013,14561,4722,14768
2013,14561,4722,14770
2013,14561,4722,14867
2013,14561,4722,15885
2013,14561,4722,15887
2013,14561,4722,17143
2013,14561,4722,17145
2013,14561,4722,17148
2013,14561,4722,17150
2013,14561,4722,17151
2013,14561,4722,17152
2013,14561,4722,17153
2013,14561,4722,17744
2013,14561,4722,17784
2013,14561,4722,18101
2013,14561,4722,18681
2013,14561,4722,18724
2013,14561,4722,18725
2013,14561,4722,18726
2013,14561,4722,19261
2013,14581,9081,19083
2013,14581,9081,19281
2013,14581,9081,19282
2013,14581,9081,19283
2013,14581,9081,19284
2013,14581,9081,19285
2013,14621,9121,19302
2013,14621,9121,19303
2013,14641,7402,16746
2013,14642,7402,16746
2013,14643,7402,16746
2013,14661,4122,11687
2013,14661,4122,11688
2013,14661,4122,11842
2013,14661,4122,11946
2013,14661,4122,11956
2013,14661,4122,12223
2013,14661,4122,12291
2013,14661,4122,12478
2013,14661,4122,16344
2013,14661,4122,16832
2013,14661,4122,17104
2013,14661,4122,17106
2013,14661,4122,17107
2013,14661,4122,17108
2013,14661,4122,17109
2013,14661,4122,17121
2013,14661,4122,17122
2013,14661,4122,17123
2013,14661,4122,17124
2013,14661,4122,17125
2013,14661,4122,17126
2013,14661,4122,18145
2013,14661,4122,18147
2013,14661,4122,18148
2013,14661,4122,18149
2013,14661,4122,19221
2013,14661,4122,19225
2013,14661,4122,19321
2013,14661,4122,19322
2013,14661,4122,19323
2013,14661,4122,19324
2013,14661,4122,19327
2013,14661,4122,19328
2013,14661,4122,19361
2013,14662,9121,19302
2013,14662,9121,19303
2013,14681,4473,12597
2013,14701,9121,19302
2013,14701,9121,19303
2013,14721,7827,17240
2013,14722,4188,11683
2013,14722,4188,11778
2013,14722,4188,12286
2013,14722,4188,16213
2013,14722,4188,17121
2013,14722,4188,18007
2013,14722,4188,18145
2013,14722,4188,18146
2013,14722,4188,18147
2013,14722,4188,18148
2013,14722,4188,18149
2013,14722,4188,19327
2013,14723,4722,12052
2013,14723,4722,12604
2013,14723,4722,12605
2013,14723,4722,12806
2013,14723,4722,12881
2013,14723,4722,13127
2013,14723,4722,13129
2013,14723,4722,13135
2013,14723,4722,13471
2013,14723,4722,13885
2013,14723,4722,14867
2013,14723,4722,15201
2013,14723,4722,17142
2013,14723,4722,17143
2013,14723,4722,17145
2013,14723,4722,17151
2013,14723,4722,17630
2013,14723,4722,17746
2013,14723,4722,17782
2013,14723,4722,17905
2013,14723,4722,18101
2013,14723,4722,18401
2013,14723,4722,18682
2013,14723,4722,18724
2013,14723,4722,19362
2013,14723,4722,19363
2013,14724,4722,12565
2013,14724,4722,12605
2013,14724,4722,12606
2013,14724,4722,12807
2013,14724,4722,13135
2013,14724,4722,14768
2013,14724,4722,14770
2013,14724,4722,14867
2013,14724,4722,15885
2013,14724,4722,15887
2013,14724,4722,17143
2013,14724,4722,17145
2013,14724,4722,17148
2013,14724,4722,17150
2013,14724,4722,17151
2013,14724,4722,17152
2013,14724,4722,17153
2013,14724,4722,17744
2013,14724,4722,17784
2013,14724,4722,18101
2013,14724,4722,18681
2013,14724,4722,18724
2013,14724,4722,18725
2013,14724,4722,18726
2013,14724,4722,19261
2013,14724,4722,19363
2013,14724,4722,19364
2013,14725,4722,11976
2013,14725,4722,12606
2013,14725,4722,12877
2013,14725,4722,14769
2013,14725,4722,14770
2013,14725,4722,14773
2013,14725,4722,15888
2013,14725,4722,17781
2013,14725,4722,17905
2013,14725,4722,18101
2013,14725,4722,18401
2013,14725,4722,18682
2013,14725,4722,18725
2013,14725,4722,19363
2013,14741,4846,12402
2013,14741,4846,12404
2013,14741,4846,16853
2013,14741,4846,19381
2013,14742,4219,11915
2013,14742,4219,19084
2013,14742,4219,19381
2013,14743,4209,16743
2013,14781,4430,12501
2013,14781,4430,12502
2013,14781,4430,12503
2013,14781,4430,15792
2013,14781,4430,15962
2013,14781,4430,16846
2013,14781,4430,19401
2013,14781,4430,19402
2013,14801,4827,12608
2013,14802,9141,19421
2013,14821,4673,11687
2013,14821,4673,12727
2013,14821,4673,17941
2013,14821,4673,19222
2013,14821,4673,19441
2013,14822,4122,11687
2013,14822,4122,12384
2013,14822,4122,12385
2013,14822,4122,12386
2013,14822,4122,12389
2013,14822,4122,12390
2013,14822,4122,13007
2013,14822,4122,13117
2013,14822,4122,17104
2013,14841,7341,12554
2013,14841,7341,12693
2013,14841,7341,12894
2013,14841,7341,12899
2013,14841,7341,15466
2013,14841,7341,15824
2013,14841,7341,15923
2013,14841,7341,15924
2013,14841,7341,16701
2013,14841,7341,16702
2013,14841,7341,16704
2013,14841,7341,16707
2013,14841,7341,16708
2013,14841,7341,17321
2013,14841,7341,17881
2013,14841,7341,18944
2013,14841,7341,19461
2013,14841,7341,19462
2013,14841,7341,19464
2013,14842,7101,12554
2013,14842,7101,12687
2013,14842,7101,12688
2013,14842,7101,12698
2013,14842,7101,13077
2013,14842,7101,15165
2013,14842,7101,15923
2013,14842,7101,15924
2013,14842,7101,16443
2013,14842,7101,17247
2013,14842,7101,17248
2013,14842,7101,19465
2013,14861,7181,15165
2013,14861,7181,15168
2013,14861,7181,15325
2013,14861,7181,15343
2013,14861,7181,15344
2013,14861,7181,15824
2013,14861,7181,15868
2013,14861,7181,15869
2013,14861,7181,15870
2013,14861,7181,15922
2013,14861,7181,15923
2013,14861,7181,15924
2013,14861,7181,16708
2013,14861,7181,16833
2013,14861,7181,16836
2013,14861,7181,16837
2013,14861,7181,16840
2013,14861,7181,17247
2013,14861,7181,17250
2013,14861,7181,18150
2013,14861,7181,18151
2013,14861,7181,18152
2013,14861,7181,18944
2013,14861,7181,19481
2013,14861,7181,19482
2013,14881,9161,19501
2013,14901,9181,19521
2013,14921,4676,16023
2013,14921,4676,16024
2013,14921,4676,17296
2013,14921,4676,17297
2013,14921,4676,17298
2013,14921,4676,17299
2013,14921,4676,17300
2013,14921,4676,17301
2013,14921,4676,17302
2013,14921,4676,17386
2013,14921,4676,17387
2013,14921,4676,17388
2013,14921,4676,17389
2013,14921,4676,17390
2013,14921,4676,17402
2013,14921,4676,17403
2013,14921,4676,17704
2013,14921,4676,17705
2013,14921,4676,17706
2013,14921,4676,17707
2013,14921,4676,17708
2013,14921,4676,18221
2013,14921,4676,18222
2013,14921,4676,18223
2013,14921,4676,18224
2013,14921,4676,18225
2013,14921,4676,18226
2013,14921,4676,18227
2013,14921,4676,18521
2013,14921,4676,18522
2013,14921,4676,18523
2013,14921,4676,18524
2013,14921,4676,18525
2013,14921,4676,18526
2013,14921,4676,18527
2013,14921,4676,18941
2013,14921,4676,18942
2013,14921,4676,18943
2013,14921,4676,19541
2013,14921,4676,19542
2013,14921,4676,19543
2013,14921,4676,19544
2013,14941,4722,12606
2013,14941,4722,14768
2013,14941,4722,15201
2013,14941,4722,15887
2013,14941,4722,17142
2013,14941,4722,17148
2013,14941,4722,17744
2013,14941,4722,17783
2013,14941,4722,18101
2013,14941,4722,18726
2013,14941,4722,19561
2013,14942,4722,12052
2013,14942,4722,12604
2013,14942,4722,12605
2013,14942,4722,12806
2013,14942,4722,12881
2013,14942,4722,13127
2013,14942,4722,13129
2013,14942,4722,13135
2013,14942,4722,13471
2013,14942,4722,13885
2013,14942,4722,14867
2013,14942,4722,15201
2013,14942,4722,17142
2013,14942,4722,17143
2013,14942,4722,17145
2013,14942,4722,17151
2013,14942,4722,17630
2013,14942,4722,17746
2013,14942,4722,17782
2013,14942,4722,17905
2013,14942,4722,18101
2013,14942,4722,18401
2013,14942,4722,18682
2013,14942,4722,18724
2013,14942,4722,19362
2013,14942,4722,19363
2013,14942,4722,19562
2013,14943,4722,12565
2013,14943,4722,12605
2013,14943,4722,12606
2013,14943,4722,12807
2013,14943,4722,13135
2013,14943,4722,14768
2013,14943,4722,14770
2013,14943,4722,14867
2013,14943,4722,15885
2013,14943,4722,15887
2013,14943,4722,17143
2013,14943,4722,17145
2013,14943,4722,17148
2013,14943,4722,17150
2013,14943,4722,17151
2013,14943,4722,17152
2013,14943,4722,17153
2013,14943,4722,17744
2013,14943,4722,17784
2013,14943,4722,18101
2013,14943,4722,18681
2013,14943,4722,18724
2013,14943,4722,18725
2013,14943,4722,18726
2013,14943,4722,19261
2013,14943,4722,19363
2013,14943,4722,19364
2013,14943,4722,19563
2013,14944,9201,19564
2013,14981,9241,19581
2013,15001,4722,12565
2013,15001,4722,12605
2013,15001,4722,12606
2013,15001,4722,12807
2013,15001,4722,13135
2013,15001,4722,14768
2013,15001,4722,14770
2013,15001,4722,14867
2013,15001,4722,15885
2013,15001,4722,15887
2013,15001,4722,17143
2013,15001,4722,17145
2013,15001,4722,17148
2013,15001,4722,17150
2013,15001,4722,17151
2013,15001,4722,17152
2013,15001,4722,17153
2013,15001,4722,17744
2013,15001,4722,17784
2013,15001,4722,18101
2013,15001,4722,18681
2013,15001,4722,18724
2013,15001,4722,18725
2013,15001,4722,18726
2013,15001,4722,19261
2013,15001,4722,19363
2013,15001,4722,19364
2013,15001,4722,19563
2013,15001,4722,19601
2013,15001,4722,19602
2013,15002,4722,11976
2013,15002,4722,12606
2013,15002,4722,12877
2013,15002,4722,14769
2013,15002,4722,14770
2013,15002,4722,14773
2013,15002,4722,15888
2013,15002,4722,17781
2013,15002,4722,17905
2013,15002,4722,18101
2013,15002,4722,18401
2013,15002,4722,18682
2013,15002,4722,18725
2013,15002,4722,19363
2013,15002,4722,19602
2013,15081,4542,12490
2013,15081,4542,14752
2013,15081,4542,17259
2013,15081,4542,17260
2013,15081,4542,19621
2013,15082,4722,12565
2013,15082,4722,12605
2013,15082,4722,12606
2013,15082,4722,12807
2013,15082,4722,13135
2013,15082,4722,14768
2013,15082,4722,14770
2013,15082,4722,14867
2013,15082,4722,15885
2013,15082,4722,15887
2013,15082,4722,17143
2013,15082,4722,17145
2013,15082,4722,17148
2013,15082,4722,17150
2013,15082,4722,17151
2013,15082,4722,17152
2013,15082,4722,17153
2013,15082,4722,17744
2013,15082,4722,17784
2013,15082,4722,18101
2013,15082,4722,18681
2013,15082,4722,18724
2013,15082,4722,18725
2013,15082,4722,18726
2013,15082,4722,19261
2013,15082,4722,19363
2013,15082,4722,19364
2013,15082,4722,19601
2013,15082,4722,19602
2013,15083,4722,12052
2013,15083,4722,12604
2013,15083,4722,12605
2013,15083,4722,12806
2013,15083,4722,12881
2013,15083,4722,13127
2013,15083,4722,13129
2013,15083,4722,13135
2013,15083,4722,13471
2013,15083,4722,13885
2013,15083,4722,14867
2013,15083,4722,15201
2013,15083,4722,17142
2013,15083,4722,17143
2013,15083,4722,17145
2013,15083,4722,17151
2013,15083,4722,17630
2013,15083,4722,17746
2013,15083,4722,17782
2013,15083,4722,17905
2013,15083,4722,18101
2013,15083,4722,18401
2013,15083,4722,18682
2013,15083,4722,18724
2013,15083,4722,19362
2013,15083,4722,19363
2013,15084,4722,12606
2013,15084,4722,14768
2013,15084,4722,15201
2013,15084,4722,15887
2013,15084,4722,17142
2013,15084,4722,17148
2013,15084,4722,17744
2013,15084,4722,17783
2013,15084,4722,18101
2013,15084,4722,18726
2013,15085,6984,12714
2013,15085,6984,12721
2013,15085,6984,12943
2013,15085,6984,13041
2013,15085,6984,14202
2013,15085,6984,14301
2013,15085,6984,15763
2013,15085,6984,16582
2013,15085,6984,17022
2013,15085,6984,17183
2013,15085,6984,17661
2013,15085,6984,19641
2011,15101,4473,12597
2013,15123,4106,11608
2013,15123,4106,11611
2013,15123,4106,11613
2013,15123,4106,11617
2013,15123,4106,11625
2013,15123,4106,11642
2013,15123,4106,11683
2013,15123,4106,11796
2013,15123,4106,11861
2013,15123,4106,12102
2013,15123,4106,12104
2013,15123,4106,12111
2013,15123,4106,12463
2013,15123,4106,12508
2013,15123,4106,12510
2013,15123,4106,12564
2013,15123,4106,12585
2013,15123,4106,12850
2013,15123,4106,13795
2013,15123,4106,14265
2013,15123,4106,14601
2013,15123,4106,14765
2013,15123,4106,15081
2013,15123,4106,15467
2013,15123,4106,15881
2013,15123,4106,15945
2013,15123,4106,16028
2013,15123,4106,16344
2013,15123,4106,17228
2013,15123,4106,17230
2013,15123,4106,17242
2013,15123,4106,17246
2013,15123,4106,17251
2013,15123,4106,17625
2013,15123,4106,17626
2013,15123,4106,17627
2013,15123,4106,17628
2013,15123,4106,18261
2013,15123,4106,18263
2013,15123,4106,18264
2013,15123,4106,18282
2013,15123,4106,18442
2013,15123,4106,19662
2013,15123,4106,19663
2013,15123,4106,19664
2013,15123,4106,19665
2013,15123,4106,19666
2013,15123,4106,19667
2013,15123,4106,19668
2013,15123,4106,19669
2013,15123,4106,19670
2013,15124,4106,11796
2013,15124,4106,12463
2013,15124,4106,17239
2013,15124,4106,17625
2013,15124,4106,18264
2013,15124,4106,19668
2013,15124,4106,19671
2013,15125,4106,11642
2013,15125,4106,12102
2013,15125,4106,12104
2013,15125,4106,12510
2013,15125,4106,14601
2013,15125,4106,14765
2013,15125,4106,15467
2013,15125,4106,16344
2013,15125,4106,17242
2013,15125,4106,17246
2013,15125,4106,17249
2013,15125,4106,17251
2013,15125,4106,17626
2013,15125,4106,17627
2013,15125,4106,17628
2013,15125,4106,18442
2013,15125,4106,19672
2013,15126,4106,11625
2013,15126,4106,12508
2013,15126,4106,12510
2013,15126,4106,12588
2013,15126,4106,14601
2013,15126,4106,14765
2013,15126,4106,16028
2013,15126,4106,17228
2013,15126,4106,17230
2013,15126,4106,17242
2013,15126,4106,17625
2013,15126,4106,18264
2013,15126,4106,18266
2013,15126,4106,18282
2013,15126,4106,19665
2013,15126,4106,19672
2013,15126,4106,19673
2013,15126,4106,19679
2013,15127,4106,11611
2013,15127,4106,11645
2013,15127,4106,12508
2013,15127,4106,12850
2013,15127,4106,15945
2013,15127,4106,17228
2013,15127,4106,17230
2013,15127,4106,17231
2013,15127,4106,18263
2013,15127,4106,18264
2013,15127,4106,19662
2013,15127,4106,19663
2013,15127,4106,19666
2013,15141,9301,19701
2013,15161,9321,16946
2013,15181,9341,19721
2013,15201,9361,19741
2013,15202,4722,12565
2013,15202,4722,12605
2013,15202,4722,12606
2013,15202,4722,12807
2013,15202,4722,13135
2013,15202,4722,14768
2013,15202,4722,14770
2013,15202,4722,14867
2013,15202,4722,15885
2013,15202,4722,15887
2013,15202,4722,17143
2013,15202,4722,17145
2013,15202,4722,17148
2013,15202,4722,17150
2013,15202,4722,17151
2013,15202,4722,17152
2013,15202,4722,17153
2013,15202,4722,17744
2013,15202,4722,17784
2013,15202,4722,18101
2013,15202,4722,18681
2013,15202,4722,18724
2013,15202,4722,18725
2013,15202,4722,18726
2013,15202,4722,19261
2013,15202,4722,19363
2013,15202,4722,19364
2013,15202,4722,19601
2013,15202,4722,19602
2013,15202,4722,19742
2013,15221,7081,11550
2013,15221,7081,11551
2013,15221,7081,11556
2013,15221,7081,11569
2013,15221,7081,11570
2013,15221,7081,11571
2013,15221,7081,12139
2013,15221,7081,14827
2013,15221,7081,15001
2013,15221,7081,15701
2013,15221,7081,15795
2013,15221,7081,16061
2013,15221,7081,16121
2013,15221,7081,16441
2013,15221,7081,16481
2013,15221,7081,16482
2013,15221,7081,16485
2013,15221,7081,17045
2013,15221,7081,18009
2013,15221,7081,19061
2013,15221,7081,19761
2013,15222,7081,11550
2013,15222,7081,11551
2013,15222,7081,11556
2013,15222,7081,11569
2013,15222,7081,11570
2013,15222,7081,11571
2013,15222,7081,12139
2013,15222,7081,14827
2013,15222,7081,15001
2013,15222,7081,15701
2013,15222,7081,15795
2013,15222,7081,16061
2013,15222,7081,16121
2013,15222,7081,16441
2013,15222,7081,16481
2013,15222,7081,16482
2013,15222,7081,16485
2013,15222,7081,17045
2013,15222,7081,19061
2013,15222,7081,19761
2013,15223,7081,11550
2013,15223,7081,11551
2013,15223,7081,11556
2013,15223,7081,11569
2013,15223,7081,11570
2013,15223,7081,11571
2013,15223,7081,12139
2013,15223,7081,14827
2013,15223,7081,15001
2013,15223,7081,15701
2013,15223,7081,15795
2013,15223,7081,16061
2013,15223,7081,16121
2013,15223,7081,16441
2013,15223,7081,16481
2013,15223,7081,16482
2013,15223,7081,16485
2013,15223,7081,17045
2013,15223,7081,19061
2013,15223,7081,19761
2013,15224,4521,11936
2013,15224,4521,12031
2013,15224,4521,12681
2013,15224,4521,13154
2013,15224,4521,13155
2013,15224,4521,13425
2013,15224,4521,13926
2013,15224,4521,14079
2013,15224,4521,15468
2013,15224,4521,15469
2013,15224,4521,15862
2013,15224,4521,16207
2013,15224,4521,16642
2013,15224,4521,17741
2013,15224,4521,18723
2013,15224,4521,19183
2013,15224,4521,19184
2013,15224,4521,19185
2013,15224,4521,19187
2013,15224,4521,19781
2013,15225,9381,17154
2013,15226,9281,19661
2013,15227,9281,19661
2013,15228,4473,12597
2013,15241,9401,19801
2013,15242,9101,19802
2013,15243,9401,19801
2013,15244,4919,12947
2013,15244,4919,12948
2013,15244,4919,15243
2013,15244,4919,17101
2013,15244,4919,17481
2013,15244,4919,17482
2013,15244,4919,17483
2013,15244,4919,18011
2013,15261,9401,19801
2013,15281,9421,19823
2013,15301,4134,11712
2013,15301,4134,12351
2013,15301,4134,12352
2013,15301,4134,12353
2013,15301,4134,12354
2013,15301,4134,12355
2013,15301,4134,12361
2013,15301,4134,12363
2013,15301,4134,14282
2013,15301,4134,14701
2013,15301,4134,16722
2013,15301,4134,17484
2013,15301,4134,17581
2013,15301,4134,18702
2013,15301,4134,19841
2013,15302,4134,11712
2013,15302,4134,12351
2013,15302,4134,12352
2013,15302,4134,12353
2013,15302,4134,12354
2013,15302,4134,12355
2013,15302,4134,12361
2013,15302,4134,12363
2013,15302,4134,14701
2013,15302,4134,16722
2013,15302,4134,17484
2013,15302,4134,17581
2013,15302,4134,18702
2013,15302,4134,19841
2013,15305,7081,11550
2013,15305,7081,11551
2013,15305,7081,11556
2013,15305,7081,11569
2013,15305,7081,11570
2013,15305,7081,11571
2013,15305,7081,12139
2013,15305,7081,14827
2013,15305,7081,15001
2013,15305,7081,15701
2013,15305,7081,15795
2013,15305,7081,16061
2013,15305,7081,16121
2013,15305,7081,16441
2013,15305,7081,16481
2013,15305,7081,16482
2013,15305,7081,16485
2013,15305,7081,17045
2013,15305,7081,18009
2013,15305,7081,19061
2013,15305,7081,19761
2013,15306,7081,11550
2013,15306,7081,11551
2013,15306,7081,11556
2013,15306,7081,11569
2013,15306,7081,11570
2013,15306,7081,11571
2013,15306,7081,12139
2013,15306,7081,14827
2013,15306,7081,15001
2013,15306,7081,15701
2013,15306,7081,15795
2013,15306,7081,16061
2013,15306,7081,16121
2013,15306,7081,16441
2013,15306,7081,16481
2013,15306,7081,16482
2013,15306,7081,16485
2013,15306,7081,17045
2013,15306,7081,19061
2013,15306,7081,19761
2013,15307,7081,11550
2013,15307,7081,11551
2013,15307,7081,11556
2013,15307,7081,11569
