CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,CREATED_DATE
6019,2014-01-01,2014-03-31,2014-02-10,"Friends of Margaret Laurino",250,18825,2014-04-18
6020,2014-01-01,2014-03-31,2014-01-24,"Citizens for O'Connor",100,18825,2014-04-18
6021,2014-01-01,2014-03-31,2014-02-19,"Ald. Michelle A Harris",500,18825,2014-04-18
6022,2014-01-01,2014-03-31,2014-04-18,None,0,16297,2014-04-18
6042,2014-01-01,2014-03-31,2014-02-13,"Josina Morita",250,16961,2014-04-21
6043,2014-01-01,2014-03-31,2014-03-06,"41st Ward Democratic Organization",250,17544,2014-04-21
6044,2014-01-01,2014-03-31,2014-02-24,"Citizens for Cappleman",250,18501,2014-04-21
6045,2014-01-01,2014-03-31,2014-03-20,"Friends of Michele Smith",500,18501,2014-04-21
6046,2014-01-01,2014-03-31,2014-03-26,"Hopkins for Chicago (Brian Hopikins - candidate)",500,17395,2014-04-21
6047,2014-01-01,2014-03-31,2014-03-31,"25th Ward Regular Dem Org - Daniel Solis (Reception Sponsor)",500,17395,2014-04-21
6048,2014-01-01,2014-03-31,2014-03-31,"Alderman Brendan Reilly (42nd Ward Hockey Club)",1500,17428,2014-04-21
6049,2014-01-01,2014-03-31,2014-02-12,"Andy Beshear for Attorney General",250,17038,2014-04-21
6050,2014-01-01,2014-03-31,2014-03-27,"Friends of George Cardenas",250,17038,2014-04-21
6051,2014-01-01,2014-03-31,2014-02-25,"Friends of Walter Burnett Jr.",1500,17276,2014-04-21
6052,2014-01-01,2014-03-31,2014-03-07,"Citizens to Elect Emma Mitts",1500,17276,2014-04-21
6053,2014-01-01,2014-03-31,2014-03-03,"Citizens for Ervin",1500,17276,2014-04-21
6054,2014-01-01,2014-03-31,2014-03-27,"Neighbors for Harry Osterman",500,17276,2014-04-21
6055,2014-01-01,2014-03-31,2014-03-04,"Friends to Elect Toni L. Foulkes",500,17276,2014-04-21
6056,2014-01-01,2014-03-31,2014-03-05,"Friends of Ed Burke",1500,17276,2014-04-21
6057,2014-01-01,2014-03-31,2014-02-24,"Friends of Walter Burnett Jr.",500,17289,2014-04-21
6058,2014-01-01,2014-03-31,2014-01-30,"Friends of Debra Graham",250,16778,2014-04-21
6059,2014-01-01,2014-03-31,2014-03-11,"Friends of Leslie Hairston",400,18894,2014-04-21
6060,2014-01-01,2014-03-31,2014-02-07,"Friends of Walter Burnett, Jr.",500,16831,2014-04-21
6061,2014-01-01,2014-03-31,2014-03-10,"Friends of Leslie Hairston",1500,16831,2014-04-21
6101,2014-01-01,2014-03-31,2014-01-10,"Alderman Robert Fioretti",175,17366,2014-04-23
6121,2014-01-01,2014-03-31,2014-03-31,None,0,17181,2014-04-24
6141,2014-01-01,2014-03-31,2014-02-18,"Freinds of Bob Fioretti",250,16559,2014-04-25
6161,2014-01-01,2014-03-31,2014-01-17,"Ald. Ed Burke",500,16384,2014-05-05
6162,2014-01-01,2014-03-31,2014-03-14,"Ald. Margaret Laurino",250,16384,2014-05-05
6163,2014-01-01,2014-03-31,2014-03-14,"Ald. Emma Mitts",1000,16384,2014-05-05
6164,2014-01-01,2014-03-31,2014-03-14,"Ald. Margaret Laurino",250,19083,2014-05-05
6165,2014-01-01,2014-03-31,2014-03-14,"Ald. Emma Mitts",1000,19083,2014-05-05
6166,2014-01-01,2014-03-31,2014-01-17,"Ald. Ed Burke",500,19083,2014-05-05
6181,2014-01-01,2014-03-31,2014-03-14,"Citizens for Cullerton",150,19101,2014-05-06
6201,2014-01-01,2014-03-31,2014-02-24,"Citizens for Cappleman",250,19144,2014-05-07
6202,2014-01-01,2014-03-31,2014-03-20,"Friends of Michele Smith",500,19144,2014-05-07
6221,2014-01-01,2014-03-31,2014-02-18,"Freinds of Bob Fioretti",250,19244,2014-05-14
6241,2014-01-01,2014-03-31,2014-02-24,"Frinends of Walter Burnett",300,19261,2014-05-16
6261,2014-01-01,2014-03-31,2014-03-20,"Friends of Michele Smith",500,19321,2014-05-27
6262,2014-01-01,2014-03-31,2014-02-24,"Citizens for Cappleman",250,19321,2014-05-27
6281,2014-01-01,2014-03-31,2014-02-10,"Friends of Margaret Laurino",250,19481,2014-06-11
6282,2014-01-01,2014-03-31,2014-03-31,"Ald. Solis",1000,19481,2014-06-11
6283,2014-01-01,2014-03-31,2014-01-23,"Friends of Ald. Reilly",1000,19481,2014-06-11
6284,2014-01-01,2014-03-31,2014-02-18,"Citizens for Tim Cullerton",250,19481,2014-06-11
6285,2014-01-01,2014-03-31,2014-03-06,"Ald. Bob Fioretti",500,19481,2014-06-11
6286,2014-01-01,2014-03-31,2014-01-24,"Citizens for O'Connor",100,19481,2014-06-11
6287,2014-01-01,2014-03-31,2014-03-06,"Ald. Leslie Hairston",250,19481,2014-06-11
6288,2014-01-01,2014-03-31,2014-01-23,"Citizens to elect Deborah L Graham",500,19481,2014-06-11
6289,2014-01-01,2014-03-31,2014-02-19,"Ald. Michelle A Harris",500,19481,2014-06-11
6301,2014-01-01,2014-03-31,2014-02-25,"Friends of Walter Burnett",250,19621,2014-06-20
6302,2014-01-01,2014-03-31,2014-02-23,"Citizens for Tim Cullerton",250,19621,2014-06-20
6321,2014-01-01,2014-03-31,2014-02-10,"Friends of Margaret Laurino",250,19643,2014-06-23
6322,2014-01-01,2014-03-31,2014-03-06,"Ald. Leslie Hairston",250,19643,2014-06-23
6323,2014-01-01,2014-03-31,2014-01-24,"Citizens for O'Connor",100,19643,2014-06-23
6324,2014-01-01,2014-03-31,2014-03-31,"Ald. Solis",1000,19643,2014-06-23
6325,2014-01-01,2014-03-31,2014-02-18,"Citizens for Tim Cullerton",250,19643,2014-06-23
6326,2014-01-01,2014-03-31,2014-01-23,"Friends of Ald. Reilly",1000,19643,2014-06-23
6327,2014-01-01,2014-03-31,2014-02-19,"Ald. Michelle A Harris",500,19643,2014-06-23
6328,2014-01-01,2014-03-31,2014-01-23,"Citizens to elect Deborah L Graham",500,19643,2014-06-23
6329,2014-01-01,2014-03-31,2014-03-06,"Ald. Bob Fioretti",500,19643,2014-06-23
6341,2014-01-01,2014-03-31,2014-03-12,"Alderman Michelle A. Harris",500,19701,2014-06-26
6342,2014-01-01,2014-03-31,2014-03-12,"11th Ward Democratic Party",500,19701,2014-06-26
6343,2014-01-01,2014-03-31,2014-03-12,"Alderman Tim Cullerton",250,19701,2014-06-26
6344,2014-01-01,2014-03-31,2014-03-12,"Alderman Danny Solis",500,19701,2014-06-26
6345,2014-01-01,2014-03-31,2014-02-13,"Alderman Patrick J. O'Connor",500,19701,2014-06-26
6346,2014-01-01,2014-03-31,2014-02-13,"Alderman James Cappleman",250,19701,2014-06-26
6347,2014-01-01,2014-03-31,2014-02-13,"Alderman Margaret Laurino",250,19701,2014-06-26
6355,2014-01-01,2014-03-31,2014-02-13,"Alderman Margaret Laurino",250,19703,2014-06-26
6356,2014-01-01,2014-03-31,2014-03-12,"Alderman Tim Cullerton",250,19703,2014-06-26
6357,2014-01-01,2014-03-31,2014-03-12,"11th Ward Democratic Party",500,19703,2014-06-26
6358,2014-01-01,2014-03-31,2014-02-13,"Alderman James Cappleman",250,19703,2014-06-26
6359,2014-01-01,2014-03-31,2014-02-13,"Alderman Patrick J. O'Connor",500,19703,2014-06-26
6360,2014-01-01,2014-03-31,2014-03-12,"Alderman Michelle A. Harris",500,19703,2014-06-26
6361,2014-01-01,2014-03-31,2014-03-12,"Alderman Danny Solis",500,19703,2014-06-26
6362,2014-01-01,2014-03-31,2014-02-13,"Alderman James Cappleman",250,19704,2014-06-26
6363,2014-01-01,2014-03-31,2014-02-13,"Alderman Patrick J. O'Connor",500,19704,2014-06-26
6364,2014-01-01,2014-03-31,2014-03-12,"Alderman Danny Solis",500,19704,2014-06-26
6365,2014-01-01,2014-03-31,2014-03-12,"Alderman Tim Cullerton",250,19704,2014-06-26
6366,2014-01-01,2014-03-31,2014-03-12,"11th Ward Democratic Party",500,19704,2014-06-26
6367,2014-01-01,2014-03-31,2014-03-12,"Alderman Michelle A. Harris",500,19704,2014-06-26
6368,2014-01-01,2014-03-31,2014-02-13,"Alderman Margaret Laurino",250,19704,2014-06-26
6381,2014-01-01,2014-03-31,2014-02-26,"Friends of Leslie A. Hairston",150,19741,2014-06-30
6382,2014-01-01,2014-03-31,2014-01-15,"Citizens for Patrick J. O'Connor",100,19741,2014-06-30
6383,2014-04-01,2014-06-30,2014-06-09,"Deputy Chief Jerry Knapp",0,17032,2014-06-30
6401,2014-04-01,2014-06-30,2014-06-30,N/A,0,16553,2014-07-02
6421,2014-04-01,2014-06-30,2014-04-28,"FRIENDS OF ZALEWSKI",1000,16587,2014-07-03
6422,2014-04-01,2014-06-30,2014-04-28,"BURNHAM COMMITTEE",1500,16587,2014-07-03
6423,2014-04-01,2014-06-30,2014-04-28,"CITIZENS FOR AUSTIN",1000,16587,2014-07-03
6424,2014-04-01,2014-06-30,2014-04-28,"FRIENDS OF WILL BURNS",300,16587,2014-07-03
6425,2014-04-01,2014-06-30,2014-04-28,"FRIENDS OF MARY O'CONNOR",500,16587,2014-07-03
6426,2014-04-01,2014-06-30,2014-05-28,"CITIZENS FOR MITTS",500,16587,2014-07-03
6427,2014-04-01,2014-06-30,2014-05-28,"CITIZENS FOR JOE MOORE",500,16587,2014-07-03
6428,2014-04-01,2014-06-30,2014-04-28,"FRIENDS OF MARY O'CONNOR",500,19861,2014-07-03
6429,2014-04-01,2014-06-30,2014-04-28,"FRIENDS OF WILL BURNS",300,19861,2014-07-03
6430,2014-04-01,2014-06-30,2014-05-28,"CITIZENS FOR MITTS",500,19861,2014-07-03
6431,2014-04-01,2014-06-30,2014-04-28,"FRIENDS OF ZALEWSKI",1000,19861,2014-07-03
6432,2014-04-01,2014-06-30,2014-04-28,"BURNHAM COMMITTEE",1500,19861,2014-07-03
6433,2014-04-01,2014-06-30,2014-04-28,"CITIZENS FOR AUSTIN",1000,19861,2014-07-03
6434,2014-04-01,2014-06-30,2014-05-28,"CITIZENS FOR JOE MOORE",500,19861,2014-07-03
6435,2014-01-01,2014-03-31,2014-01-26,"CITIZENS FOR GRAHAM",500,19861,2014-07-03
6436,2014-01-01,2014-03-31,2014-02-26,"CITIZENS FOR CULLERTON",250,19861,2014-07-03
6441,2014-04-01,2014-06-30,2014-06-26,"Citizens for Ervin",150,18941,2014-07-07
6442,2014-04-01,2014-06-30,2014-05-08,"Citizens for Carrie Austin",1000,18941,2014-07-07
6443,2014-04-01,2014-06-30,2014-05-23,"Citizens for Brendan Reilly",250,16562,2014-07-07
6444,2014-04-01,2014-06-30,2014-04-01,"25th Ward Democratic Organization",150,18421,2014-07-07
6445,2014-04-01,2014-06-30,2014-04-08,"11th Ward Democratic Party Campaign Committee",150,18421,2014-07-07
6446,2014-04-01,2014-06-30,2014-05-08,"Friends of Howard Brookins",250,18421,2014-07-07
6447,2014-04-01,2014-06-30,2014-05-08,"Citizens for Carrie Austin",250,18421,2014-07-07
6448,2014-04-01,2014-06-30,2014-05-22,"Alderman Emma Mitts",250,18421,2014-07-07
6449,2014-04-01,2014-06-30,2014-05-22,"Alderman Robert Fioretti",150,18421,2014-07-07
6450,2014-04-01,2014-06-30,2014-06-10,"Friends of Bob Fioretti",150,18421,2014-07-07
6451,2014-04-01,2014-06-30,2014-06-12,"Friends of 45th Ward",250,18421,2014-07-07
6452,2014-04-01,2014-06-30,2014-06-07,"Alderman Patrick O'Connor",175,18421,2014-07-07
6461,2014-04-01,2014-06-30,2014-04-28,"Citizens for Carrie Austin",1000,18894,2014-07-08
6462,2014-04-01,2014-06-30,2014-06-19,"Friends of Roderick Sawyer",250,18894,2014-07-08
6463,2014-04-01,2014-06-30,2014-05-02,"40th Ward Hole Sponsor/ Ald. O'Connor",100,17769,2014-07-08
6464,2014-04-01,2014-06-30,2014-04-15,"Citizens for Cardenas",150,17769,2014-07-08
6481,2014-01-01,2014-03-31,2014-02-24,"Friends of Michelle Harris",500,19962,2014-07-10
6482,2014-01-01,2014-03-31,2014-02-24,"New 37th Ward Democratic Organization (Alderman Emma Mitts)",500,19962,2014-07-10
6483,2014-04-01,2014-06-30,2014-06-30,"Susana Mendoza",100,17784,2014-07-10
6501,2014-04-01,2014-06-30,2014-07-11,None,0,17181,2014-07-11
6502,2014-04-01,2014-06-30,2014-06-30,"Friends for Susana Mendoza",1500,17427,2014-07-11
6521,2014-04-01,2014-06-30,2014-05-28,"Citizens for Joe Moore",1000,16645,2014-07-13
6522,2014-04-01,2014-06-30,2014-06-05,"Citizens for Bridget Gainer",500,16645,2014-07-13
6541,2014-04-01,2014-06-30,2014-05-15,"Friends of Mike Zalewski",500,18721,2014-07-14
6561,2014-04-01,2014-06-30,2014-06-25,"Friends for Susana Mendoza",250,17701,2014-07-14
6562,2014-04-01,2014-06-30,2014-06-25,"Friends of Bob Fioretti",200,17701,2014-07-14
6581,2014-04-01,2014-06-30,2014-04-17,"Friends for Proco Joe Moreno",250,16780,2014-07-15
6582,2014-04-01,2014-06-30,2014-04-17,"Citizens for O'Connor",530,16780,2014-07-15
6583,2014-04-01,2014-06-30,2014-04-18,"Friends of Will Burns",75,16780,2014-07-15
6584,2014-04-01,2014-06-30,2014-04-30,"Friends of Carrie M. Austin",250,16780,2014-07-15
6585,2014-04-01,2014-06-30,2014-05-13,"Citizens for Munoz",150,16780,2014-07-15
6586,2014-04-01,2014-06-30,2014-05-20,"19th Ward Democratic Organization",125,16780,2014-07-15
6587,2014-04-01,2014-06-30,2014-05-20,"Citizens for Joe Moore",500,16780,2014-07-15
6588,2014-04-01,2014-06-30,2014-05-20,"Committee to Elect Howard B. Brookins, Jr.",100,16780,2014-07-15
6589,2014-04-01,2014-06-30,2014-06-13,"Citizens for Reilly",1500,16780,2014-07-15
6590,2014-04-01,2014-06-30,2014-06-13,"Friends of Roderick T. Sawyer",100,16780,2014-07-15
6591,2014-04-01,2014-06-30,2014-06-13,"Citizens for Pat Dowell",100,16780,2014-07-15
6592,2014-04-01,2014-06-30,2014-06-13,"Citizens for Ervin",75,16780,2014-07-15
6593,2014-04-01,2014-06-30,2014-06-16,"Friends of Ameya Pawar",150,16780,2014-07-15
6594,2014-04-01,2014-06-30,2014-06-25,"Citizens for Tunney",150,16780,2014-07-15
6595,2014-04-01,2014-06-30,2014-05-20,"Friends of Alderman Margaret Laurino",100,16780,2014-07-15
6596,2014-01-01,2014-03-31,2014-01-29,"Friends of Bob Fioretti",250,20021,2014-07-15
6597,2014-01-01,2014-03-31,2014-01-29,"Friends of Margaret Laurino",250,20021,2014-07-15
6598,2014-04-01,2014-06-30,2014-06-18,"Friends for Susan Mendoza",250,20021,2014-07-15
6599,2014-04-01,2014-06-30,2014-04-30,"Citizens for Carrie M. Austin",250,19741,2014-07-16
6600,2014-04-01,2014-06-30,2014-04-30,"Friends for Will Burns",75,19741,2014-07-16
6601,2014-04-01,2014-06-30,2014-07-08,"Chicago Fire Department",0,16520,2014-07-16
6602,2014-04-01,2014-06-30,2014-06-06,"Citizens for Lisa Madigan",500,16687,2014-07-16
6603,2014-04-01,2014-06-30,2014-05-29,"Burnham Committee",500,16687,2014-07-16
6604,2014-04-01,2014-06-30,2014-06-27,"Preckwinkel for President",750,16687,2014-07-16
6605,2014-04-01,2014-06-30,2014-04-04,"Friends of Edward M. Burke",1500,18823,2014-07-16
6606,2014-04-01,2014-06-30,2014-02-18,"Friends of Bob Fioretti",250,19244,2014-07-16
6607,2014-04-01,2014-06-30,2014-04-16,"Alderman Mary O'Connor",200,19703,2014-07-16
6608,2014-04-01,2014-06-30,2014-06-04,"Alderman Will Burns",1000,19703,2014-07-16
6609,2014-04-01,2014-06-30,2014-06-04,"Alderman Harry Osterman",300,19703,2014-07-16
6610,2014-04-01,2014-06-30,2014-06-04,"Alderman Ameya Pawar",300,19703,2014-07-16
6611,2014-04-01,2014-06-30,2014-06-23,"Friends of Alyx Pattison",100,16287,2014-07-16
6612,2014-01-01,2014-03-31,2014-03-14,"Ald. Emma Mitts",1000,20064,2014-07-16
6613,2014-01-01,2014-03-31,2014-01-17,"Ald. Ed Burke",500,20064,2014-07-16
6614,2014-01-01,2014-03-31,2014-03-14,"Ald. Margaret Laurino",250,20064,2014-07-16
6615,2014-04-01,2014-06-30,2014-05-14,"Alyx Pattison for Alderman",500,16748,2014-07-16
6621,2014-04-01,2014-06-30,2014-06-30,"Hopkins for Chicago",25,16336,2014-07-17
6641,2014-04-01,2014-06-30,2014-07-17,none,0,16297,2014-07-17
6642,2014-04-01,2014-06-30,2014-05-19,"Friends of William burns",500,19261,2014-07-17
6643,2014-04-01,2014-06-30,2014-06-03,"Friends of Proco Joe Moreno",500,19261,2014-07-17
6644,2014-04-01,2014-06-30,2014-06-10,"Citizens for Reilly",500,19261,2014-07-17
6645,2014-04-01,2014-06-30,2014-06-23,"Friends of Bob Fioretti",500,19261,2014-07-17
6646,2014-04-01,2014-06-30,2014-05-19,"Friends of Will Burns",500,17395,2014-07-17
6647,2014-04-01,2014-06-30,2014-06-02,"Citizens of Joe Moore",1000,17395,2014-07-17
6648,2014-04-01,2014-06-30,2014-06-27,"Citizens of Carrie M Austin",500,17395,2014-07-17
6649,2014-04-01,2014-06-30,2014-04-16,"Alderman Mary O'Connor",200,19701,2014-07-17
6650,2014-04-01,2014-06-30,2014-06-04,"Alderman Will Burns",1000,19701,2014-07-17
6651,2014-04-01,2014-06-30,2014-06-04,"Alderman Harry Osterman",300,19701,2014-07-17
6652,2014-04-01,2014-06-30,2014-06-04,"Alderman Ameya Pawar",300,19701,2014-07-17
6653,2014-04-01,2014-06-30,2014-06-30,"Friends of Alyx Pattison",250,17563,2014-07-17
6654,2014-04-01,2014-06-30,2014-06-17,"Citizens to elect Willie B. Cochran",500,18546,2014-07-17
6655,2014-04-01,2014-06-30,2014-04-16,"Alderman Mary O'Connor",200,19704,2014-07-17
6656,2014-04-01,2014-06-30,2014-06-04,"Alderman Will Burns",1000,19704,2014-07-17
6657,2014-04-01,2014-06-30,2014-06-04,"Alderman Harry Osterman",300,19704,2014-07-17
6658,2014-04-01,2014-06-30,2014-06-04,"Alderman Ameya Pawar",300,19704,2014-07-17
6659,2014-04-01,2014-06-30,2014-06-12,"The Burnham Committee",1500,19962,2014-07-17
6661,2014-04-01,2014-06-30,2014-05-07,"Citizens for Alderman Austin",100,17218,2014-07-18
6662,2014-01-01,2014-03-31,2014-03-20,"Friends of Michele Smith",500,20102,2014-07-18
6663,2014-01-01,2014-03-31,2014-02-24,"Citizens for Cappleman",250,20102,2014-07-18
6664,2014-04-01,2014-06-30,2014-06-30,"Susanna Mendoza",100,20102,2014-07-18
6665,2014-04-01,2014-06-30,2014-04-14,"Alderman Carrie Austin",100,17229,2014-07-18
6666,2014-04-01,2014-06-30,2014-04-22,"Alderman Nick Sposato",100,16789,2014-07-18
6667,2014-04-01,2014-06-30,2014-06-03,"Alderman Joe Moreno",50,16789,2014-07-18
6668,2014-04-01,2014-06-30,2014-06-12,"Alderman Brendan Reilly",100,16789,2014-07-18
6669,2014-04-01,2014-06-30,2014-06-06,"Friends for Proco Joe Moreno",250,17266,2014-07-18
6670,2014-04-01,2014-06-30,2014-04-14,"11th Ward Democratic Party Campaign Committee",500,17269,2014-07-18
6671,2014-04-01,2014-06-30,2014-06-09,"19th Ward Democratic Org",250,17269,2014-07-18
6672,2014-04-01,2014-06-30,2014-04-02,"Alderman Ed Burke",1500,16570,2014-07-18
6673,2014-04-01,2014-06-30,2014-06-03,"Joe Moreno",300,18325,2014-07-18
6674,2014-01-01,2014-03-31,2014-03-31,"Alderman Daniel Solis",100,20105,2014-07-18
6675,2014-04-01,2014-06-30,2014-04-14,"Alderman Carrie Austin",100,20105,2014-07-18
6681,2014-04-01,2014-06-30,2014-04-23,"Friends of Will Burns",500,16831,2014-07-19
6682,2014-04-01,2014-06-30,2014-04-23,"Citizens for Carrie Austin",1500,16831,2014-07-19
6683,2014-04-01,2014-06-30,2014-05-20,"Citizens to Elect Willie Cochran",500,16831,2014-07-19
6701,2014-04-01,2014-06-30,2014-05-21,"Citizens to Elect Emma Mitts",250,16816,2014-07-20
6702,2014-04-01,2014-06-30,2014-06-12,"Citizens for Reilly",100,16816,2014-07-20
6703,2014-04-01,2014-06-30,2014-06-05,"Chicago Progressive Reform Coalition",150,17489,2014-07-20
6721,2014-04-01,2014-06-30,2014-06-01,"Aldrman Will Burns",500,17471,2014-07-21
6741,2014-01-01,2014-03-31,2014-03-31,"Friends of Alyx Pattison",500,20143,2014-07-21
6742,2014-04-01,2014-06-30,2014-06-24,"Citizens for Fred Crespo",150,17038,2014-07-21
6743,2014-04-01,2014-06-30,2014-04-03,"Friends of Fioretti",500,17289,2014-07-21
6744,2014-04-01,2014-06-30,2014-05-14,"25th Ward Regular Democratic Organization",500,17289,2014-07-21
6745,2014-04-01,2014-06-30,2014-06-18,"Citizens for Alderman Reilly",500,17289,2014-07-21
6746,2014-04-01,2014-06-30,2014-06-02,"Ray Suarez",500,17230,2014-07-21
6747,2014-04-01,2014-06-30,2014-05-18,"Ricardo Munoz",500,17230,2014-07-21
6748,2014-04-01,2014-06-30,2014-06-30,"Burnham Committee",1500,17230,2014-07-21
6749,2014-04-01,2014-06-30,2014-06-18,"Friends of Ameya Pawar",1500,17276,2014-07-21
6750,2014-04-01,2014-06-30,2014-06-02,"Citizens for Joe Moore",1500,17276,2014-07-21
6751,2014-04-01,2014-06-30,2014-04-25,"Ald. Harry Osterman",250,20064,2014-07-21
6752,2014-04-01,2014-06-30,2014-06-01,"Ald. Carrie Austin",1000,20064,2014-07-21
6753,2014-04-01,2014-06-30,2014-06-05,"19th Ward Democratic Organization",1000,19281,2014-07-21
6754,2014-04-01,2014-06-30,2014-06-17,"Citizens to Elect Willie B. Cochran",1500,19281,2014-07-21
6755,2014-04-01,2014-06-30,2014-05-21,"Friends of Will Burns",1500,19281,2014-07-21
6756,2014-04-01,2014-06-30,2014-05-08,"Citizens for Carrie Austin",1500,19281,2014-07-21
6761,2014-04-01,2014-06-30,2014-04-08,"Hopkins for Chicago",500,20162,2014-07-22
6762,2014-01-01,2014-03-31,2014-03-31,"Friends of Alyx Pattison",500,20162,2014-07-22
6763,2014-04-01,2014-06-30,2014-05-15,"Pat Dowell",500,18923,2014-07-22
6764,2014-04-01,2014-06-30,2014-06-18,"Pat Dowell",150,18923,2014-07-22
6765,2014-01-01,2014-03-31,2014-02-18,"Citizens for Tim Cullerton",250,20183,2014-07-22
6766,2014-01-01,2014-03-31,2014-01-23,"Citizens to elect Deborah L Graham",500,20183,2014-07-22
6767,2014-01-01,2014-03-31,2014-01-24,"Citizens for O'Connor",100,20183,2014-07-22
6768,2014-01-01,2014-03-31,2014-01-23,"Friends of Ald. Reilly",1000,20183,2014-07-22
6769,2014-01-01,2014-03-31,2014-03-31,"Ald. Solis",1000,20183,2014-07-22
6770,2014-01-01,2014-03-31,2014-03-06,"Ald. Bob Fioretti",500,20183,2014-07-22
6771,2014-01-01,2014-03-31,2014-02-10,"Friends of Margaret Laurino",250,20183,2014-07-22
6772,2014-01-01,2014-03-31,2014-02-19,"Ald. Michelle A Harris",500,20183,2014-07-22
6773,2014-01-01,2014-03-31,2014-03-06,"Ald. Leslie Hairston",250,20183,2014-07-22
6774,2014-04-01,2014-06-30,2014-04-14,"Citizens for Carrie Austin",500,20183,2014-07-22
6775,2014-04-01,2014-06-30,2014-04-24,"Friends of Mike Zalewski",500,20183,2014-07-22
6776,2014-04-01,2014-06-30,2014-04-29,"Hopkins for Chicago",500,20183,2014-07-22
6777,2014-04-01,2014-06-30,2014-06-03,"Citizens for Joe Moore",500,20183,2014-07-22
6778,2014-04-01,2014-06-30,2014-06-14,"Citizens for Alderman Reilly",1500,20183,2014-07-22
6779,2014-04-01,2014-06-30,2014-06-09,"19th Ward Democratic Organization",250,20183,2014-07-22
6780,2014-04-01,2014-06-30,2014-05-19,"Friends of William burns",500,20184,2014-07-22
6781,2014-04-01,2014-06-30,2014-06-23,"Friends of Bob Fioretti",500,20184,2014-07-22
6782,2014-04-01,2014-06-30,2014-06-03,"Friends of Proco Joe Moreno",500,20184,2014-07-22
6783,2014-04-01,2014-06-30,2014-06-10,"Citizens for Reilly",500,20184,2014-07-22
6784,2014-01-01,2014-03-31,2014-02-24,"Frinends of Walter Burnett",300,20184,2014-07-22
6785,2014-04-01,2014-06-30,2014-06-30,None,0,16381,2014-07-22
6801,2014-01-01,2014-03-31,2014-01-24,"Citizens for O'Connor",100,20201,2014-07-23
